file,filename,num_authors,num_commits,code_age,change_frequency,churn,additions,deletions,changes,wmc,dit,noc,cbo,rfc,lcom,cyclomatic_complexity,cognitive_complexity,essential_complexity,max_nesting_depth,afferent_coupling,efferent_coupling,instability,abstractness,bug_density,num_bugs,vulnerabilities,has_defect,halstead_volume,halstead_difficulty,halstead_effort,halstead_time,halstead_bugs,defect_type,severity,priority,kloc,loc,soc,cloc,bloc,maintainability_index,technical_debt,code_smells,npm,nprm,npa,npra,fanin,fanout,noi,nop,pre_release_bugs,post_release_bugs,bug_fix_time,revision_count,loc_added,loc_deleted,duplication,test_coverage,documentation,comment_ratio,num_files,num_classes,num_methods,num_statements
core/src/main/java/com/alibaba/druid/pool/vendor/PGExceptionSorter.java,PGExceptionSorter.java,1,1,1,25.48,48,48,0,3,3,4,3,1,2,34.59,6,4,2,3,1,4,31.16,24.29,22.47,2,2,False,30.56,4.03,47.23,34.82,35.08,low,medium,medium,0.024,24,24,16,8,8.5,42.37,2,3,1,1,1,1,4,1,1,0,2,3.44,1,33.08,23.88,29.34,41.12,31.59,28.02,0,1,2,0
core/src/main/java/com/alibaba/druid/pool/vendor/PGValidConnectionChecker.java,PGValidConnectionChecker.java,1,1,0,29.05,50,50,0,4,1,3,2,2,3,15.04,5,4,5,9,5,0,7.5,17.79,25.75,4,5,False,5.43,16.99,18.35,21.52,2.98,high,high,high,0.024,24,24,18,8,6.3,24.65,2,3,0,0,2,5,1,5,2,2,1,19.92,3,36.95,34.73,10.45,26.39,10.65,13.03,2,1,1,2
core/src/main/java/com/alibaba/druid/pool/vendor/PhoenixExceptionSorter.java,PhoenixExceptionSorter.java,1,1,4,24.39,48,48,0,3,2,2,0,3,1,38.68,4,0,0,3,3,4,7.54,28.28,17.44,0,1,True,1.48,43.33,14.33,7.74,37.31,high,medium,low,0.02,20,20,21,7,21.77,46.35,4,3,0,2,3,4,3,3,1,1,1,21.56,3,12.16,34.62,43.75,41.8,42.87,18.85,3,1,2,4
core/src/main/java/com/alibaba/druid/pool/vendor/SybaseExceptionSorter.java,SybaseExceptionSorter.java,1,1,3,0.14,56,56,0,5,3,3,3,5,4,28.11,7,1,0,4,0,1,23.26,49.53,3.01,3,1,False,54.48,4.09,21.99,0.72,43.03,medium,low,medium,0.031,31,31,15,10,21.2,13.94,2,2,3,5,5,0,0,3,0,2,1,32.89,3,43.74,20.06,4.24,7.19,27.73,47.94,1,1,2,0
core/src/main/java/com/alibaba/druid/pool/xa/DruidPooledXAConnection.java,DruidPooledXAConnection.java,1,1,6,36.47,73,73,0,3,2,0,0,6,0,69.25,3,0,4,2,4,5,64.2,17.94,41.63,4,7,True,15.44,20.79,51.89,27.19,33.35,high,medium,low,0.044,44,44,15,14,11.03,49.35,0,3,2,1,0,2,2,2,6,1,4,7.7,1,34.02,2.41,0.33,20.07,18.4,6.11,6,1,7,4
core/src/main/java/com/alibaba/druid/pool/xa/DruidXADataSource.java,DruidXADataSource.java,1,1,5,91.56,102,102,0,9,9,6,0,3,8,86.11,16,9,1,5,4,10,3.14,28.85,19.01,9,5,True,39.53,32.68,30.98,58.11,75.09,medium,low,high,0.069,69,69,15,18,0.57,84.8,4,2,10,0,1,4,6,5,8,8,9,81.34,7,77.93,38.9,18.23,2.27,0.39,76.31,4,1,4,2
core/src/main/java/com/alibaba/druid/pool/xa/JtdsXAConnection.java,JtdsXAConnection.java,1,1,0,15.47,82,82,0,2,3,1,7,2,1,49.39,6,6,3,3,2,6,78.57,0.28,39.39,0,7,False,81.37,67.64,73.61,16.45,11.95,medium,high,high,0.05,50,50,16,16,80.92,26.43,5,0,8,5,5,5,1,0,5,8,7,7.31,4,56.32,63.02,55.48,4.12,56.45,60.74,8,1,7,6
core/src/main/java/com/alibaba/druid/pool/xa/JtdsXAResource.java,JtdsXAResource.java,1,1,11,96.56,122,122,0,1,2,10,3,0,11,64.06,14,10,8,4,9,10,80.24,37.46,48.48,8,12,False,4.58,92.03,2.4,67.14,85.32,high,medium,medium,0.085,85,85,15,22,94.72,27.77,8,1,3,10,9,6,2,12,4,9,0,11.08,12,57.64,2.47,40.86,96.24,44.07,57.96,4,1,11,12
core/src/main/java/com/alibaba/druid/proxy/DruidDriver.java,DruidDriver.java,1,1,29,77.69,323,323,0,6,7,18,10,18,0,19.02,40,27,18,6,5,31,41.61,80.91,30.38,20,26,False,39.2,3.22,41.81,21.96,3.04,medium,high,medium,0.243,243,243,26,54,52.88,1.74,21,24,2,28,20,28,5,29,8,22,15,19.92,6,26.78,90.49,16.31,94.64,44.11,66.2,21,2,11,10
core/src/main/java/com/alibaba/druid/proxy/DruidDriverMBean.java,DruidDriverMBean.java,1,1,3,26.24,37,37,0,2,0,0,1,0,0,14.35,3,3,0,1,0,2,3.57,12.03,5.91,0,3,True,25.31,30.65,36.04,33.86,6.48,high,medium,high,0.011,11,11,18,8,10.81,27.65,3,2,1,2,2,0,1,1,2,2,0,0.42,0,22.62,9.58,18.46,4.93,12.84,33.25,3,0,0,0
core/src/main/java/com/alibaba/druid/proxy/jdbc/CallableStatementProxy.java,CallableStatementProxy.java,1,1,2,14.43,25,25,0,1,2,2,2,1,0,4.53,3,1,0,1,1,1,24.43,20.2,24.78,1,1,True,1.74,13.64,24.21,23.3,10.8,high,low,high,0.005,5,5,18,2,7.33,12.28,1,0,2,2,0,0,0,0,2,0,2,5.18,0,13.53,17.93,16.73,3.73,10.4,6.47,2,0,0,1
core/src/main/java/com/alibaba/druid/proxy/jdbc/CallableStatementProxyImpl.java,CallableStatementProxyImpl.java,1,1,83,60.63,895,895,0,5,29,70,18,23,54,27.17,11,43,68,3,56,67,14.78,2.14,60.08,59,86,False,30.41,42.4,27.57,2.07,39.83,low,low,low,0.757,757,757,18,120,36.84,1.4,63,84,0,78,2,58,6,24,86,13,19,90.58,19,7.66,48.72,48.85,64.69,20.65,53.28,67,1,92,54
core/src/main/java/com/alibaba/druid/proxy/jdbc/ClobProxy.java,ClobProxy.java,1,1,2,20.75,27,27,0,0,0,0,1,1,2,14.58,3,0,0,1,0,1,8.17,26.14,3.66,1,0,False,16.73,25.89,20.3,7.69,14.76,low,low,high,0.006,6,6,18,3,12.75,5.41,1,1,2,2,1,0,0,0,0,0,1,4.87,2,5.99,19.65,1.68,3.14,0.69,20.32,1,0,0,2
core/src/main/java/com/alibaba/druid/proxy/jdbc/ClobProxyImpl.java,ClobProxyImpl.java,1,1,10,99.79,129,129,0,1,9,9,8,10,8,98.02,4,2,12,3,4,1,24.53,31.9,93.68,0,1,False,39.34,49.86,36.39,8.96,11.77,low,low,low,0.087,87,87,18,24,11.96,39.68,6,10,5,5,4,1,1,12,10,6,3,28.4,6,15.59,76.53,59.64,61.41,84.22,24.41,9,1,17,3
core/src/main/java/com/alibaba/druid/proxy/jdbc/ConnectionProxy.java,ConnectionProxy.java,1,1,3,2.44,39,39,0,1,0,3,0,3,0,27.02,3,0,0,1,3,2,12.17,6.05,15.55,3,0,False,32.41,24.24,30.37,22.79,2.84,medium,low,low,0.013,13,13,18,8,22.12,37.46,2,1,2,0,0,0,0,2,3,3,1,17.6,1,17.62,27.63,0.44,24.57,32.05,5.86,1,0,0,2
core/src/main/java/com/alibaba/druid/proxy/jdbc/ConnectionProxyImpl.java,ConnectionProxyImpl.java,1,1,55,63.28,553,553,0,19,27,1,5,20,31,13.09,21,30,46,11,10,45,72.92,20.84,36.92,17,20,False,84.67,36.18,73.27,24.93,22.35,medium,low,low,0.455,455,455,18,80,14.74,12.03,15,39,35,27,9,7,27,42,13,48,18,73.0,5,52.27,29.76,4.74,49.17,86.29,98.28,14,1,63,28
core/src/main/java/com/alibaba/druid/proxy/jdbc/DataSourceProxy.java,DataSourceProxy.java,1,1,2,22.21,55,55,0,3,4,2,5,2,5,26.21,3,4,5,1,4,0,49.95,16.75,3.51,5,5,True,4.85,54.47,47.53,40.56,16.64,high,medium,high,0.022,22,22,18,15,41.51,29.8,4,5,5,5,5,0,0,3,2,0,5,37.37,3,44.34,39.88,0.05,18.23,51.2,22.93,2,0,0,2
core/src/main/java/com/alibaba/druid/proxy/jdbc/DataSourceProxyConfig.java,DataSourceProxyConfig.java,1,1,10,44.26,106,106,0,9,2,9,1,4,9,27.65,3,2,0,2,7,10,99.59,9.5,56.97,0,10,False,61.5,73.21,11.26,96.92,45.16,low,high,low,0.066,66,66,18,22,10.67,59.45,10,4,1,6,4,9,4,4,5,3,4,49.81,10,17.55,83.72,45.67,42.9,63.55,84.13,2,1,15,3
core/src/main/java/com/alibaba/druid/proxy/jdbc/DataSourceProxyImpl.java,DataSourceProxyImpl.java,1,1,24,71.82,378,378,0,12,15,18,24,18,0,88.18,20,36,7,4,32,7,37.06,1.11,63.66,8,30,True,7.27,66.53,52.34,21.13,57.74,low,high,medium,0.289,289,289,18,71,81.52,33.39,35,5,24,36,22,10,25,4,1,24,8,87.93,25,1.56,97.86,12.4,56.16,75.78,88.72,0,1,25,27
core/src/main/java/com/alibaba/druid/proxy/jdbc/DataSourceProxyImplMBean.java,DataSourceProxyImplMBean.java,1,1,2,37.95,41,41,0,2,3,0,4,2,4,37.37,3,3,3,1,2,3,37.74,8.01,12.61,1,3,True,19.71,1.34,33.74,1.04,0.65,medium,low,high,0.013,13,13,18,10,12.81,28.44,3,3,2,1,0,2,1,1,0,2,0,14.77,1,14.61,12.83,34.53,1.09,22.02,36.13,1,0,0,1
core/src/main/java/com/alibaba/druid/proxy/jdbc/DatabaseMetaDataProxyImpl.java,DatabaseMetaDataProxyImpl.java,1,1,45,15.26,950,950,0,34,40,45,86,85,68,39.9,43,60,76,10,10,89,5.88,76.6,42.19,20,6,True,61.46,56.0,98.85,76.26,50.54,low,low,low,0.753,753,753,18,179,73.12,23.07,91,90,3,53,20,83,37,70,87,11,57,56.46,75,13.56,86.95,35.53,45.27,3.18,91.44,51,1,175,3
core/src/main/java/com/alibaba/druid/proxy/jdbc/JdbcParameter.java,JdbcParameter.java,1,1,0,1.07,48,48,0,3,3,2,4,1,0,20.95,3,1,4,2,1,4,44.76,41.75,8.43,0,2,False,29.65,10.16,5.75,28.64,0.06,high,high,medium,0.022,22,22,18,8,32.0,31.19,0,0,0,2,0,1,1,3,0,2,0,25.48,1,2.58,12.67,20.79,2.66,37.07,32.85,0,0,0,2
core/src/main/java/com/alibaba/druid/proxy/jdbc/JdbcParameterDate.java,JdbcParameterDate.java,1,1,3,37.21,49,49,0,2,4,4,4,3,0,1.63,3,4,1,2,3,0,11.75,23.43,19.03,0,4,False,41.57,27.99,46.3,8.61,25.34,high,high,medium,0.026,26,26,15,8,33.11,47.52,0,2,4,2,1,4,0,4,0,2,3,35.45,4,28.89,3.09,23.32,1.54,22.55,45.28,1,1,4,2
core/src/main/java/com/alibaba/druid/proxy/jdbc/JdbcParameterDecimal.java,JdbcParameterDecimal.java,1,1,5,14.33,69,69,0,2,4,6,5,5,4,41.08,6,3,1,3,2,0,17.46,29.91,2.16,6,6,False,27.83,46.94,32.42,44.6,46.32,high,low,low,0.041,41,41,15,13,6.98,63.42,2,4,5,0,4,5,3,1,6,0,6,11.87,0,13.8,3.63,41.2,9.22,55.62,10.98,1,1,4,4
core/src/main/java/com/alibaba/druid/proxy/jdbc/JdbcParameterImpl.java,JdbcParameterImpl.java,1,1,7,8.16,70,70,0,0,2,0,7,7,1,16.76,3,5,7,2,0,4,52.63,55.11,33.82,6,5,False,36.15,5.97,23.36,30.8,9.65,low,low,medium,0.043,43,43,15,12,43.01,36.03,0,4,3,1,1,5,3,3,6,1,0,8.75,0,39.8,13.05,61.54,36.13,22.66,48.25,2,1,5,7
core/src/main/java/com/alibaba/druid/proxy/jdbc/JdbcParameterInt.java,JdbcParameterInt.java,1,1,3,53.53,66,66,0,5,4,5,4,2,2,42.44,6,0,4,3,6,0,9.8,48.64,14.03,0,4,True,63.37,38.48,59.56,13.3,44.05,medium,low,low,0.039,39,39,15,12,42.25,59.54,5,2,2,2,4,4,6,6,3,1,5,56.46,0,6.51,19.62,15.88,63.08,19.7,35.75,6,1,4,6
core/src/main/java/com/alibaba/druid/proxy/jdbc/JdbcParameterLong.java,JdbcParameterLong.java,1,1,3,43.63,66,66,0,3,0,1,4,0,3,41.95,6,3,1,3,6,3,22.06,6.68,44.61,0,6,False,60.54,5.61,10.48,59.75,3.47,low,high,high,0.039,39,39,15,12,13.7,3.5,4,6,5,0,1,0,2,0,2,0,5,63.22,3,24.9,50.64,30.47,33.96,33.22,29.62,2,1,4,3
core/src/main/java/com/alibaba/druid/proxy/jdbc/JdbcParameterNull.java,JdbcParameterNull.java,1,1,1,82.54,117,117,0,2,6,10,4,9,0,98.67,20,10,11,4,7,8,71.47,29.03,78.8,9,8,True,86.35,84.55,3.69,6.07,44.01,low,low,high,0.082,82,82,15,20,84.32,70.54,3,5,1,0,6,8,5,10,4,7,9,13.87,10,96.09,27.57,89.72,27.51,50.37,95.91,7,1,4,0
core/src/main/java/com/alibaba/druid/proxy/jdbc/JdbcParameterString.java,JdbcParameterString.java,1,1,0,35.2,50,50,0,5,5,5,2,0,1,9.73,3,1,3,2,1,3,26.92,29.13,31.5,2,2,True,25.58,15.16,0.27,8.88,39.26,high,high,medium,0.026,26,26,15,9,9.2,32.95,3,2,4,5,3,0,4,4,4,1,5,48.21,2,16.04,36.65,24.66,33.78,18.14,0.18,1,1,4,0
core/src/main/java/com/alibaba/druid/proxy/jdbc/JdbcParameterTimestamp.java,JdbcParameterTimestamp.java,1,1,1,28.26,49,49,0,2,0,3,0,3,1,6.36,3,3,2,2,4,3,12.77,44.15,41.33,3,4,True,46.64,41.74,1.53,36.27,35.94,high,high,high,0.026,26,26,15,8,31.24,27.52,0,4,2,2,4,0,4,2,2,1,4,47.86,3,2.4,38.51,29.27,44.48,48.37,43.66,0,1,4,4
core/src/main/java/com/alibaba/druid/proxy/jdbc/NClobProxy.java,NClobProxy.java,1,1,0,14.41,22,22,0,1,0,2,0,1,2,7.55,3,1,0,1,0,0,8.02,21.38,0.73,0,2,False,1.5,13.73,0.96,10.48,13.89,medium,high,high,0.005,5,5,15,2,15.39,10.14,1,1,2,0,0,2,1,1,2,2,2,3.8,0,16.54,6.39,21.39,13.55,8.65,8.49,0,0,0,2
core/src/main/java/com/alibaba/druid/proxy/jdbc/NClobProxyImpl.java,NClobProxyImpl.java,1,1,3,0.77,32,32,0,1,1,2,1,1,3,9.94,3,3,3,2,0,0,26.87,18.22,31.52,2,0,False,25.25,11.62,17.67,30.52,14.98,medium,medium,low,0.013,13,13,15,4,9.74,15.06,1,1,0,1,3,2,3,2,2,1,0,20.65,0,6.67,17.12,9.82,0.37,12.37,21.0,3,1,1,1
core/src/main/java/com/alibaba/druid/proxy/jdbc/PreparedStatementProxy.java,PreparedStatementProxy.java,1,1,0,7.48,30,30,0,0,1,0,0,1,0,28.89,3,3,3,1,3,1,29.07,25.91,0.36,2,2,True,19.31,17.31,17.4,29.9,1.0,low,high,low,0.008,8,8,18,4,19.62,15.07,2,2,2,0,3,2,3,0,0,1,3,4.63,0,6.34,11.69,13.99,23.89,2.37,7.48,1,0,0,1
core/src/main/java/com/alibaba/druid/proxy/jdbc/PreparedStatementProxyImpl.java,PreparedStatementProxyImpl.java,1,1,57,74.02,895,895,0,85,6,33,63,36,79,87.35,69,39,65,5,81,7,71.17,5.21,82.87,22,58,True,36.28,36.45,77.67,32.94,11.73,medium,medium,medium,0.7,700,700,18,177,66.29,83.07,48,23,76,44,22,52,14,63,25,50,5,27.59,39,77.9,54.15,18.13,52.58,63.88,80.29,22,1,76,57
core/src/main/java/com/alibaba/druid/proxy/jdbc/ResultSetMetaDataProxy.java,ResultSetMetaDataProxy.java,1,1,2,9.51,29,29,0,1,0,0,1,0,0,8.86,3,1,1,1,1,0,0.46,28.67,8.96,1,0,False,23.89,10.11,9.17,8.46,13.23,low,medium,medium,0.006,6,6,18,5,13.42,13.62,2,0,1,1,2,2,2,1,2,2,2,28.37,1,12.99,18.07,19.56,15.43,13.78,0.71,0,0,0,0
core/src/main/java/com/alibaba/druid/proxy/jdbc/ResultSetMetaDataProxyImpl.java,ResultSetMetaDataProxyImpl.java,1,1,11,18.92,233,233,0,13,21,8,13,21,14,25.03,5,11,0,3,0,12,20.01,91.28,54.81,18,22,True,42.4,4.23,72.78,67.11,38.95,medium,high,high,0.182,182,182,18,33,9.09,5.18,12,7,21,21,2,10,17,12,23,23,2,68.58,7,50.79,59.28,85.53,76.31,21.23,12.54,14,1,25,14
core/src/main/java/com/alibaba/druid/proxy/jdbc/ResultSetProxy.java,ResultSetProxy.java,1,1,0,28.97,78,78,0,4,4,1,5,4,4,48.48,3,3,1,1,7,5,41.03,67.83,27.79,7,2,True,13.95,68.24,34.36,54.73,14.03,medium,medium,medium,0.032,32,32,18,28,50.4,36.98,2,0,2,1,7,3,0,2,6,0,1,77.95,0,47.61,59.13,45.21,17.86,8.21,23.7,7,0,0,0
core/src/main/java/com/alibaba/druid/proxy/jdbc/ResultSetProxyImpl.java,ResultSetProxyImpl.java,1,1,103,40.63,1658,1658,0,142,7,40,36,20,142,74.86,31,56,14,4,99,103,9.84,15.8,9.04,84,41,True,66.34,97.68,20.1,55.43,1.03,high,high,high,1.403,1403,1403,18,237,16.59,21.44,61,38,82,92,64,91,164,83,64,155,67,68.36,46,4.14,75.85,6.37,35.14,85.43,29.68,91,1,212,3
core/src/main/java/com/alibaba/druid/proxy/jdbc/StatementExecuteType.java,StatementExecuteType.java,1,1,0,15.94,23,23,0,2,0,0,0,1,0,20.7,3,2,0,1,2,0,10.62,17.0,11.62,2,1,True,2.74,5.86,6.05,13.81,1.98,high,low,high,0.007,7,7,15,1,3.68,6.84,0,1,2,2,0,2,2,2,2,2,1,13.05,1,22.79,12.08,1.34,7.35,20.25,22.76,1,0,0,0
core/src/main/java/com/alibaba/druid/proxy/jdbc/StatementProxy.java,StatementProxy.java,1,1,2,21.5,63,63,0,1,3,5,6,0,4,12.43,3,2,2,1,1,4,15.2,42.17,35.93,6,2,True,43.64,10.45,44.28,31.69,50.53,low,high,high,0.025,25,25,18,20,7.58,33.58,5,2,3,4,6,2,2,1,1,6,1,20.41,3,50.27,8.5,38.26,29.31,34.35,29.5,2,0,0,4
core/src/main/java/com/alibaba/druid/proxy/jdbc/StatementProxyImpl.java,StatementProxyImpl.java,1,1,56,68.0,585,585,0,12,31,21,17,49,27,89.78,30,1,40,4,3,43,27.28,33.63,6.67,21,39,True,36.84,94.71,18.28,23.58,43.0,low,low,low,0.477,477,477,19,89,96.21,87.96,20,48,14,6,3,27,25,2,26,36,12,4.33,31,73.93,0.23,30.1,94.7,90.68,11.34,26,1,58,52
core/src/main/java/com/alibaba/druid/proxy/jdbc/TransactionInfo.java,TransactionInfo.java,1,1,0,1.64,24,24,0,1,1,2,2,0,1,8.91,4,2,0,2,0,2,20.76,8.62,3.13,0,1,False,4.33,5.91,7.76,9.36,17.49,low,high,low,0.006,6,6,16,2,15.83,3.07,1,1,1,2,1,0,2,2,2,0,1,22.6,2,0.58,15.56,22.96,22.66,21.42,23.45,2,1,0,2
core/src/main/java/com/alibaba/druid/proxy/jdbc/WrapperProxy.java,WrapperProxy.java,1,1,3,5.13,38,38,0,0,1,3,2,2,1,3.68,3,2,3,1,2,2,30.55,14.3,3.54,2,2,True,11.63,20.85,24.64,31.9,0.0,high,high,high,0.012,12,12,18,8,24.55,34.14,2,3,1,3,3,0,3,0,2,1,3,22.45,0,36.29,20.82,22.43,8.08,36.81,6.24,1,0,0,1
core/src/main/java/com/alibaba/druid/proxy/jdbc/WrapperProxyImpl.java,WrapperProxyImpl.java,1,1,3,64.76,116,116,0,4,10,1,7,5,9,5.36,21,6,5,3,10,1,1.29,74.76,38.8,1,11,True,5.15,12.43,24.11,75.5,67.31,low,medium,medium,0.074,74,74,18,24,99.21,19.65,0,5,3,1,0,1,11,10,6,3,1,87.61,8,82.73,64.57,69.87,35.57,84.92,37.24,10,1,7,6
core/src/main/java/com/alibaba/druid/sql/PagerUtils.java,PagerUtils.java,1,1,79,13.56,809,809,0,77,76,24,65,6,76,70.39,100,45,79,12,1,80,50.51,54.71,77.56,37,48,False,42.95,25.35,74.6,93.02,73.81,low,high,high,0.64,640,640,22,147,72.95,52.58,52,14,8,57,56,64,66,4,68,76,60,31.44,35,47.34,73.06,35.44,92.39,21.1,68.55,47,3,3,12
core/src/main/java/com/alibaba/druid/sql/SQLDialect.java,SQLDialect.java,1,1,13,66.18,202,202,0,19,7,1,17,10,4,12.18,31,11,5,7,16,17,59.36,4.09,99.15,5,2,False,69.49,18.4,55.46,81.26,73.31,low,high,medium,0.174,174,174,3,25,31.87,46.33,5,10,18,4,3,11,11,5,11,1,10,74.75,7,27.41,12.09,97.96,60.77,55.09,78.53,0,2,10,13
core/src/main/java/com/alibaba/druid/sql/SQLUtils.java,SQLUtils.java,1,1,144,51.69,2554,2554,0,33,169,135,46,147,28,78.62,100,110,232,11,64,210,30.01,8.78,3.49,92,200,True,45.76,31.61,64.86,7.0,16.95,medium,low,low,2.065,2065,2065,96,393,27.92,16.03,127,40,136,252,142,153,140,251,140,19,74,87.58,197,39.04,39.55,62.2,35.8,42.27,38.71,50,6,94,209
core/src/main/java/com/alibaba/druid/sql/ast/AutoIncrementType.java,AutoIncrementType.java,1,1,0,13.17,17,17,0,0,0,0,0,0,1,10.16,1,1,0,2,0,1,2.27,4.72,15.31,1,0,False,9.6,12.67,4.34,16.21,10.18,low,low,medium,0.012,12,12,0,5,11.62,16.06,0,1,1,1,0,1,0,0,1,0,1,3.05,0,0.38,14.53,0.74,13.99,10.93,9.4,1,0,1,0
core/src/main/java/com/alibaba/druid/sql/ast/ClusteringType.java,ClusteringType.java,1,1,1,5.7,6,6,0,1,0,1,0,0,1,0.47,1,0,0,1,0,0,5.61,2.18,1.33,1,0,True,4.82,3.75,3.77,5.32,4.98,low,low,high,0.005,5,5,0,1,3.29,0.45,1,1,0,0,0,1,1,0,0,0,0,4.68,1,3.72,1.59,3.19,3.07,0.2,0.66,0,0,0,0
core/src/main/java/com/alibaba/druid/sql/ast/DistributedByType.java,DistributedByType.java,1,1,0,5.84,6,6,0,1,0,0,1,1,0,2.75,1,0,1,1,1,1,0.9,4.41,4.32,1,1,True,5.19,0.4,5.55,3.19,4.51,medium,low,high,0.005,5,5,0,1,3.79,1.99,1,1,1,1,1,0,1,1,0,0,0,4.04,0,2.84,3.37,3.97,0.46,5.07,1.76,0,0,0,0
core/src/main/java/com/alibaba/druid/sql/ast/SQLAdhocTableSource.java,SQLAdhocTableSource.java,1,1,0,30.88,33,33,0,0,1,2,3,0,1,29.56,3,3,2,3,0,3,31.07,13.87,11.85,3,2,True,18.65,14.38,24.87,29.37,26.83,medium,high,low,0.027,27,27,0,6,13.11,12.12,0,0,0,0,3,1,1,1,0,3,0,28.96,2,29.82,32.83,28.4,10.8,21.35,5.1,0,1,3,0
core/src/main/java/com/alibaba/druid/sql/ast/SQLAnnIndex.java,SQLAnnIndex.java,1,1,2,50.44,112,112,0,7,1,9,3,0,3,3.18,18,2,7,6,3,1,61.7,78.51,77.97,5,10,True,87.8,85.09,17.72,70.23,46.62,high,medium,high,0.092,92,92,0,20,62.38,94.74,4,10,0,0,10,7,6,11,10,2,0,44.23,1,13.28,89.17,3.85,93.78,16.23,54.34,2,1,11,7
core/src/main/java/com/alibaba/druid/sql/ast/SQLArgument.java,SQLArgument.java,1,1,5,41.7,66,66,0,2,4,5,5,3,3,15.73,6,1,5,3,0,3,56.63,55.82,40.7,5,2,False,44.89,7.59,24.76,1.73,46.06,medium,low,low,0.036,36,36,18,12,41.7,48.22,5,0,2,0,2,6,6,4,0,6,3,21.79,0,62.51,36.29,55.37,23.38,38.96,5.47,0,1,5,3
core/src/main/java/com/alibaba/druid/sql/ast/SQLArrayDataType.java,SQLArrayDataType.java,1,1,10,78.05,146,146,0,14,9,13,12,11,4,39.59,5,8,11,3,3,5,61.07,76.11,49.4,4,0,True,32.46,58.18,46.83,88.86,22.68,high,medium,medium,0.118,118,118,0,28,72.8,17.6,9,9,4,12,9,3,8,14,8,6,0,64.27,4,58.67,63.42,54.33,5.24,54.41,75.6,10,1,20,1
core/src/main/java/com/alibaba/druid/sql/ast/SQLCommentHint.java,SQLCommentHint.java,1,1,2,49.66,50,50,0,0,3,5,4,0,0,36.29,3,2,4,2,1,1,42.85,21.84,38.88,4,3,False,35.54,20.13,44.65,23.32,18.41,high,medium,high,0.026,26,26,15,9,6.94,23.68,0,0,1,0,1,4,1,3,1,0,0,15.55,0,21.35,26.4,47.49,31.38,4.48,20.77,4,1,5,2
core/src/main/java/com/alibaba/druid/sql/ast/SQLComputeIncrementalStatsStatement.java,SQLComputeIncrementalStatsStatement.java,1,1,0,29.13,39,39,0,3,0,3,3,2,0,22.87,4,2,3,3,0,1,5.94,17.45,30.08,2,1,False,29.74,34.89,38.99,13.55,10.75,low,high,low,0.032,32,32,0,7,38.66,3.68,1,0,3,3,0,3,0,3,2,1,3,11.79,2,13.46,33.13,32.35,31.06,5.27,15.97,1,1,5,2
core/src/main/java/com/alibaba/druid/sql/ast/SQLCurrentTimeExpr.java,SQLCurrentTimeExpr.java,1,1,4,26.22,85,85,0,2,3,7,6,4,7,4.27,7,5,1,3,3,2,77.69,69.29,50.81,7,1,True,10.26,12.4,2.42,46.53,84.24,medium,medium,medium,0.068,68,68,0,17,10.41,5.41,6,3,0,7,6,6,7,7,7,4,6,77.87,2,25.82,17.4,36.43,18.29,30.14,6.62,5,1,7,0
core/src/main/java/com/alibaba/druid/sql/ast/SQLCurrentUserExpr.java,SQLCurrentUserExpr.java,1,1,3,30.45,36,36,0,2,0,1,2,0,0,7.07,3,3,2,3,1,2,5.04,34.83,8.48,2,3,True,20.28,17.77,7.16,16.98,14.88,medium,low,high,0.028,28,28,0,8,6.74,19.69,0,2,0,3,2,3,3,1,1,0,1,14.95,2,19.15,12.65,33.77,35.66,15.25,10.64,1,1,4,3
core/src/main/java/com/alibaba/druid/sql/ast/SQLDataType.java,SQLDataType.java,1,1,5,68.7,88,88,0,2,6,5,4,4,2,49.5,3,3,7,2,8,3,31.45,87.41,65.67,4,5,True,59.49,24.3,10.58,3.11,56.77,high,high,high,0.05,50,50,15,23,86.71,6.97,8,0,2,0,4,5,1,2,8,0,0,85.32,6,72.14,24.65,85.18,80.55,1.2,83.56,4,0,2,1
core/src/main/java/com/alibaba/druid/sql/ast/SQLDataTypeImpl.java,SQLDataTypeImpl.java,1,1,47,27.09,542,542,0,54,28,4,24,14,50,38.28,100,12,36,5,39,49,56.28,6.94,76.48,29,44,False,29.52,20.63,78.45,43.44,86.57,low,medium,low,0.419,419,419,17,106,9.98,91.21,17,14,25,49,37,2,33,33,26,45,16,30.84,23,73.79,54.16,23.76,36.83,26.46,22.64,8,1,30,44
core/src/main/java/com/alibaba/druid/sql/ast/SQLDataTypeRefExpr.java,SQLDataTypeRefExpr.java,1,1,0,21.29,57,57,0,4,2,4,4,4,5,22.6,9,2,3,6,2,1,13.17,6.92,8.75,2,5,False,36.74,10.89,52.14,27.95,3.38,high,medium,medium,0.046,46,46,0,11,15.73,8.62,1,5,1,5,0,3,3,2,3,2,0,1.71,5,7.65,14.11,47.31,54.87,12.23,40.38,1,1,6,3
core/src/main/java/com/alibaba/druid/sql/ast/SQLDbTypedObject.java,SQLDbTypedObject.java,1,1,2,19.95,22,22,0,1,1,1,2,1,1,11.58,3,2,1,1,1,0,3.15,14.92,7.83,0,2,True,4.87,14.84,7.1,0.43,3.45,low,high,high,0.005,5,5,15,2,3.79,12.8,0,0,1,2,2,1,1,2,0,0,2,15.6,0,1.88,15.37,0.07,4.84,11.59,7.01,1,0,0,2
